item_id,title,description,url,image_url,brand,price,availability,seller_name,target_countries,is_eligible_search,is_eligible_checkout,is_ads_eligible
DD1919_010_S_CNF,M np df 3qt tight,"kerge tugevus, tugevus, mis on ette nähtud jõudluseks&hellip; nike pro dri-fit sukkpüksid ümbritsevad sind kerge kangaga, mis aitab sul tunda end kuivana, jahedana ja toetada sind alates soojendusest kuni jahedate treeninguteni. need on valmistatud vähemalt 75% ulatuses taaskasutatud polüesterkiududest, mille veniv disain aitab teil liikuda täie intensiivsusega ka kõige raskemate treeningute või võistluste ajal&hellip; toote omadused: need on valmistatud vähemalt 75% ulatuses taa Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/m-np-df-3qt-tight-dd1919-010-s-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-m-np-df-3qt-tight-must-naib.jpg,Nike,39.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DN3314_010_S_CNF,U nk evryday plus cush footie,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-nk-evryday-plus-cush-footie-dn3314-010-s-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-u-nk-evryday-plus-cush-footie-must-i0uf.jpg,Nike,19.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DN3314_100_S_CNF,U nk evryday plus cush footie,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-nk-evryday-plus-cush-footie-dn3314-100-s-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-u-nk-evryday-plus-cush-footie-valge-hbij.jpg,Nike,19.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
SX7669_100_S_CNF,U nk everyday csh ankl 6pr 132,"mugavus ja tugevus&hellip; nike everyday cushioned sokid annavad jõudu treeningule. paks froteepõhi annab sulle lisamugavust jalaharjutuste ja tõstete tegemiseks, samas kui ribiline kaareriba ümbritseb sinu keskjalga, et tagada toetav tunne&hellip; toote omadused: dri-fit tehnoloogia aitab hoida jalad kuivana ja mugavalt&hellip; paks froteepõhi pakub mugavust ja löögiabi&hellip; ribitud kaareriba tagab toetava tunde&hellip; 1/4-pikkune siluett katab pahkluu&hellip; tooteomaduste Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/u-nk-everyday-csh-ankl-6pr-132-sx7669-100-s-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-u-nk-everyday-csh-ankl-6pr-132-valge-hevk.jpg,Nike,19.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
CV0062_010_MISC_CNF,W nk one club bag,"sobib kõigeks./>nike one club spordikott hoiab kõik, mida vajate oma päeva jooksul lähedal ja korras. selles on ruumi joogamatile ning ventileeritud sahtel, mis hoiab teie jalanõud ja higised riided eraldi ülejäänud asjadest. see toode on valmistatud vähemalt 50% taaskasutatud polüestri kiududest.hoia eraldi - lukuga jalanõude sektsioon eraldab higised riided või jalanõud muudest varustusest, tagades hea ventilatsiooni hingavate silmustega.ruum kõigel Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/w-nk-one-club-bag-cv0062-010-misc-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-w-nk-one-club-bag-must-gczm.jpg,Nike,69.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
76-803Z_CNF,Tf-250 react,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-250-react-76-803z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-250-react-multicolor-eylt.jpg,Spalding,44.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
76-967Z_CNF,Tf-250 react,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-250-react-76-967z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-250-react-multicolor-wgo2.jpg,Spalding,44.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
77-100Z_CNF,Tf-1000 euroleague,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-1000-euroleague-77-100z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-1000-euroleague-multicolor-bgfw.jpg,Spalding,84.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
77-101Z_CNF,Tf-500 euroleague,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-500-euroleague-77-101z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-500-euroleague-multicolor-nmsc.jpg,Spalding,54.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
77-204Z_CNF,Tf-500 excel,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-500-excel-77-204z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-500-excel-multicolor-xqxx.jpg,Spalding,54.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
77-205Z_CNF,Tf-500 excel,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-500-excel-77-205z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-500-excel-multicolor-nsj5.jpg,Spalding,54.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
77-206Z_CNF,Tf-500 excel,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-500-excel-77-206z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-500-excel-multicolor-w1nm.jpg,Spalding,54.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-328Z_CNF,Slam dunk,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/slam-dunk-84-328z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-slam-dunk-multicolor-cjxs.jpg,Spalding,15.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-353Z_CNF,Highlight red/blue,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/highlight-red-blue-84-353z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-highlight-red-blue-multicolor-0lt4.jpg,Spalding,24.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-355Z_CNF,Highlight black/gold,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/highlight-black-gold-84-355z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-highlight-black-gold-multicolor-kvqs.jpg,Spalding,24.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-372Z_CNF,Graffity green/yellow,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/graffity-green-yellow-84-372z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-graffity-green-yellow-multicolor-m5yk.jpg,Spalding,22.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-409Z_CNF,Marble black/pink,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/marble-black-pink-84-409z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-marble-black-pink-multicolor-qdwd.jpg,Spalding,22.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-421Z_CNF,Tf-150 varsity fiba,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-150-varsity-fiba-84-421z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-150-varsity-fiba-multicolor-mqxr.jpg,Spalding,17.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-423Z_CNF,Tf-150 varsity fiba,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-150-varsity-fiba-84-423z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-150-varsity-fiba-multicolor-yjoo.jpg,Spalding,17.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-437Z_CNF,Street phantom,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/street-phantom-84-437z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-street-phantom-multicolor-8znh.jpg,Spalding,24.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-506Z_CNF,Tf-150 euroleague,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-150-euroleague-84-506z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-150-euroleague-multicolor-2daf.jpg,Spalding,19.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-508Z_CNF,Tf-150 euroleague,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-150-euroleague-84-508z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-150-euroleague-multicolor-hemz.jpg,Spalding,19.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-557Z_CNF,Graffity green/yellow,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/graffity-green-yellow-84-557z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-graffity-green-yellow-multicolor-8vrn.jpg,Spalding,22.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
84-588Z_CNF,Commander,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/commander-84-588z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-commander-multicolor-frab.jpg,Spalding,22.95 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DD1913_010_S_CNF,M np df tight,"kerge tugevus, tugevus, mis on ette nähtud jõudluseks&hellip; nike pro dri-fit sukkpüksid ümbritsevad sind kerge kangaga, mis aitab sul tunda end kuivana, jahedana ja toetab sind alates soojendusest kuni jahedate treeninguteni. need on valmistatud vähemalt 75% ulatuses taaskasutatud polüesterkiududest, mille veniv disain aitab teil liikuda täie intensiivsusega ka kõige raskemate treeningute või võistluste ajal&hellip; toote omadused: need on valmistatud vähemalt 75% ulatuses taas Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/m-np-df-tight-dd1913-010-s-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-m-np-df-tight-must-gpqm.jpg,Nike,49.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DD1988_100_S_CNF,M np df top sl tight,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-top-sl-tight-dd1988-100-s-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-m-np-df-top-sl-tight-valge-6l5f.jpg,Nike,39.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
N100408687807_7_CNF,Nike elite championship 8p 2.0,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/nike-elite-championship-8p-2-0-n100408687807-7-cnf,https://backend.ballzy.eu/media/catalog/product/j/o/jordan-nike-elite-championship-8p-2-0-oran-kiap.jpg,Nike,84.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DD1988_068_S_CNF,M np df top sl tight,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-top-sl-tight-dd1988-068-s-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-m-np-df-top-sl-tight-hall-coyc.jpg,Nike,39.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
N1007493_010_1SIZE_CNF,Nike swoosh scarf 2.0 sail/pin,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/nike-swoosh-scarf-2-0-sail-pin-n1007493-010-1size-cnf,https://backend.ballzy.eu/media/catalog/product/j/o/jordan-nike-swoosh-scarf-2-0-sail-pin-must-cgna.jpg,Nike,34.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DN3314_063_S_CNF,U nk evryday plus cush footie,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-nk-evryday-plus-cush-footie-dn3314-063-s-cnf,https://backend.ballzy.eu/media/catalog/product/n/i/nike-u-nk-evryday-plus-cush-footie-hall-snpb.jpg,Nike,19.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DX9632_100_S_CNF,U j ed cush poly crew 3pr 144,"Sinu igapäevased sokid, mis on pehmed ja usaldusväärsed. higistamisvastane tehnoloogia hoiab jalad jahedad ja kuivad, samal ajal kui tihedalt istuv võlvi ümber olev riba pakub tuge.polsterdus eesmise jala ja kanna all aitab vähendada treeningu mõju. kaare ümber olev pael on kindlalt toetav. peal olev hingav kudumismuster lisab ventilatsiooni. tugevdatud kand ja varvas on loodud püsima. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/u-j-ed-cush-poly-crew-3pr-144-dx9632-100-s-cnf,https://backend.ballzy.eu/media/catalog/product/j/o/jordan-u-j-ed-cush-poly-crew-3pr-144-valge-gmq5.jpg,Jordan,24.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
GZ2013_4_CNF,Harden vol. 6 j,"löö siis, kui su vastane seda kõige vähem ootab. sõida ääreni, tõmba sügavalt ja jäta kaitsjad maha - täpselt nagu james harden. need juunioride adidas korvpallijalatsid on valmistatud boostiga, mis annab sulle vajalikku energiat alates avavilest kuni lisaaja viimaste sekunditeni. esijalal ja kannal olevad paelad annavad sulle kogu mängu vältel kindla tunnetuse. valmistatud osaliselt ringlussevõetud materjalist, mis on saadud tootmisjäätmetest, nt lõikamisjäätmetest, ja tarbimis Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/harden-vol-6-j-gz2013-4-cnf,https://backend.ballzy.eu/media/catalog/product/a/d/adidas-performance-harden-vol-6-j-kollane-tvef.jpg,adidas Performance,149.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DX9655_010_S_CNF,U j ed cush poly ankle 3pr 144,Need madalad õhku läbilaskvate paneelide ja higi ära juhtiva tehnoloogiaga sokid hoiavad jalad kuivad ja jahutatud. võlvi ümber mõnusalt liibuvad sokid toestavad jalga. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-j-ed-cush-poly-ankle-3pr-144-dx9655-010-s-cnf,https://backend.ballzy.eu/media/catalog/product/j/o/jordan-u-j-ed-cush-poly-ankle-3pr-144-must-sxtu.jpg,Jordan,24.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
DX9655_100_S_CNF,U j everyday cush poly ankle 3,Need madalad õhku läbilaskvate paneelide ja higi ära juhtiva tehnoloogiaga sokid hoiavad jalad kuivad ja jahutatud. võlvi ümber mõnusalt liibuvad sokid toestavad jalga. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-j-everyday-cush-poly-ankle-3-dx9655-100-s-cnf,https://backend.ballzy.eu/media/catalog/product/j/o/jordan-u-j-everyday-cush-poly-ankle-3-valge-f6k0.jpg,Jordan,24.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
SX7673_010_L_CNF,U nk everyday cush ns 3pr 132,"mugavus ja tugevus&hellip; nike everyday cushioned sokid annavad jõudu treeningule. paks froteepõhi annab sulle lisamugavust jalaharjutuste ja tõstete tegemiseks, samas kui ribiline kaareriba ümbritseb sinu keskjalga, et tagada toetav tunne&hellip; toote omadused: dri-fit tehnoloogia aitab hoida jalad kuivana ja mugavalt&hellip; paks froteepõhi pakub mugavust ja löögiabi&hellip; ribitud kaarevöönd pakub toetavat tunnet&hellip; nähtamatu siluett annab madala profiili&hellip; toote Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/u-nk-everyday-cush-ns-3pr-132-sx7673-010-l-cnf,https://backend.ballzy.eu/media/catalog/product/j/o/jordan-u-nk-everyday-cush-ns-3pr-132-must-xf70.jpg,Nike,19.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
77-103Z_CNF,Tf-500 euroleague size 5,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-500-euroleague-size-5-77-103z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-tf-500-euroleague-size-5-multicolor-cj8o.jpg,Spalding,46.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
76-927Z_CNF,Super elite,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/super-elite-76-927z-cnf,https://backend.ballzy.eu/media/catalog/product/s/p/spalding-super-elite-multicolor-zsro.jpg,Spalding,43.00 EUR,in_stock,Streetbrand OÜ,EE,true,false,true
